event_type,start,workcenter_resource_id,human_resource_id
Production,2023-12-27T15:13:20.358288637,1,2
Blocked,2023-12-27T15:13:20.358289749,1,0
Blocked,2023-12-27T15:13:20.358290570,1,0
Setup,2023-12-27T15:13:20.358291733,1,2
Setup,2023-12-27T15:13:20.358307602,1,2
Blocked,2023-12-27T15:13:20.358308765,1,0
Blocked,2023-12-27T15:13:20.358309566,1,0
Production,2023-12-27T15:13:20.358310879,1,1
Production,2023-12-27T15:13:20.358312001,1,1
Setup,2023-12-27T15:13:20.358313293,1,1
Setup,2023-12-27T15:13:20.358314315,1,1
Setup,2023-12-27T15:13:20.358315577,1,1
Setup,2023-12-27T15:13:20.358316740,1,2
Setup,2023-12-27T15:13:20.358317802,1,2
Setup,2023-12-27T15:13:20.358319365,1,2
Setup,2023-12-27T15:13:20.358320427,1,2
Setup,2023-12-27T15:13:20.358336617,1,2
Setup,2023-12-27T15:13:20.358337799,1,1
Setup,2023-12-27T15:13:20.358339302,1,1
Setup,2023-12-27T15:13:20.358340324,1,2
Setup,2023-12-27T15:13:20.358341857,1,2
Setup,2023-12-27T15:13:20.358342879,1,1
Setup,2023-12-27T15:13:20.358344332,1,1
Setup,2023-12-27T15:13:20.358345364,1,1
Setup,2023-12-27T15:13:20.358346866,1,1
Setup,2023-12-27T15:13:20.358347918,1,2
Setup,2023-12-27T15:13:20.358349431,1,2
Setup,2023-12-27T15:13:20.358350373,1,2
Setup,2023-12-27T15:13:20.358366563,1,1
Blocked,2023-12-27T15:13:20.358367736,1,0
Blocked,2023-12-27T15:13:20.358368577,1,0
Blocked,2023-12-27T15:13:20.358369649,1,0
Blocked,2023-12-27T15:13:20.358370481,1,0
Blocked,2023-12-27T15:13:20.358371513,1,0
Blocked,2023-12-27T15:13:20.358372304,1,0
Blocked,2023-12-27T15:13:20.358373326,1,0
Blocked,2023-12-27T15:13:20.358374108,1,0
Production,2023-12-27T15:13:20.358375290,1,1
Production,2023-12-27T15:13:20.358376332,1,1
Setup,2023-12-27T15:13:20.358377544,1,2
Setup,2023-12-27T15:13:20.358378556,1,1
Setup,2023-12-27T15:13:20.358379568,1,1
Setup,2023-12-27T15:13:20.358380980,1,1
Setup,2023-12-27T15:13:20.358382012,1,2
Setup,2023-12-27T15:13:20.358383495,1,2
Setup,2023-12-27T15:13:20.358384477,1,2
Setup,2023-12-27T15:13:20.358385880,1,2
Setup,2023-12-27T15:13:20.358386821,1,1
Setup,2023-12-27T15:13:20.358388294,1,2
Production,2023-12-27T15:13:20.358404445,1,1
Production,2023-12-27T15:13:20.358405487,1,1
Setup,2023-12-27T15:13:20.358406789,1,1
Setup,2023-12-27T15:13:20.358407791,1,2
Setup,2023-12-27T15:13:20.358408753,1,1
Setup,2023-12-27T15:13:20.358410205,1,1
Setup,2023-12-27T15:13:20.358411187,1,1
Setup,2023-12-27T15:13:20.358412640,1,1
Setup,2023-12-27T15:13:20.358413682,1,2
Setup,2023-12-27T15:13:20.358415195,1,1
Setup,2023-12-27T15:13:20.358416357,1,2
Setup,2023-12-27T15:13:20.358417429,1,2
Blocked,2023-12-27T15:13:20.358418511,1,0
Blocked,2023-12-27T15:13:20.358419343,1,0
Production,2023-12-27T15:13:20.358420485,1,2
Production,2023-12-27T15:13:20.358421487,1,2
Setup,2023-12-27T15:13:20.358437607,1,1
Setup,2023-12-27T15:13:20.358438679,1,1
Blocked,2023-12-27T15:13:20.358439821,1,0
Blocked,2023-12-27T15:13:20.358440703,1,0
Blocked,2023-12-27T15:13:20.358441785,1,0
Blocked,2023-12-27T15:13:20.358442596,1,0
Production,2023-12-27T15:13:20.358443999,1,2
Production,2023-12-27T15:13:20.358445081,1,2
Blocked,2023-12-27T15:13:20.358446173,1,0
Blocked,2023-12-27T15:13:20.358446985,1,0
Setup,2023-12-27T15:13:20.358448207,1,1
Setup,2023-12-27T15:13:20.358449259,1,1
Setup,2023-12-27T15:13:20.358450501,1,2
Setup,2023-12-27T15:13:20.358451533,1,2
Blocked,2023-12-27T15:13:20.358452635,1,0
Blocked,2023-12-27T15:13:20.358453427,1,0
Setup,2023-12-27T15:13:20.358454569,1,2
Setup,2023-12-27T15:13:20.358455651,1,2
Production,2023-12-27T15:13:20.358456853,1,2
Production,2023-12-27T15:13:20.358472683,1,2
Blocked,2023-12-27T15:13:20.358473865,1,0
Blocked,2023-12-27T15:13:20.358474687,1,0
Production,2023-12-27T15:13:20.358475909,1,2
Production,2023-12-27T15:13:20.358476921,1,2
Production,2023-12-27T15:13:20.358478163,1,2
Production,2023-12-27T15:13:20.358479335,1,1
Production,2023-12-27T15:13:20.358480397,1,1
Production,2023-12-27T15:13:20.358481830,1,2
Setup,2023-12-27T15:13:20.358483103,1,2
Setup,2023-12-27T15:13:20.358484104,1,2
Production,2023-12-27T15:13:20.358485307,1,1
Production,2023-12-27T15:13:20.358486299,1,1
Production,2023-12-27T15:13:20.358487611,1,2
Production,2023-12-27T15:13:20.358503391,1,2
Setup,2023-12-27T15:13:20.358504833,1,1
Setup,2023-12-27T15:13:20.358505845,1,2
Setup,2023-12-27T15:13:20.358506837,1,1
Setup,2023-12-27T15:13:20.358508340,1,1
Setup,2023-12-27T15:13:20.358513680,1,2
Setup,2023-12-27T15:13:20.358515273,1,2
Setup,2023-12-27T15:13:20.358516265,1,2
Setup,2023-12-27T15:13:20.358517848,1,2
Setup,2023-12-27T15:13:20.358518990,1,1
Setup,2023-12-27T15:13:20.358520473,1,2
Setup,2023-12-27T15:13:20.358521735,1,1
Setup,2023-12-27T15:13:20.358537826,1,2
Setup,2023-12-27T15:13:20.358538847,1,1
Setup,2023-12-27T15:13:20.358540380,1,2
Production,2023-12-27T15:13:20.358545680,1,1
Production,2023-12-27T15:13:20.358546812,1,1
Setup,2023-12-27T15:13:20.358548015,1,2
Setup,2023-12-27T15:13:20.358549027,1,1
Setup,2023-12-27T15:13:20.358550008,1,2
Setup,2023-12-27T15:13:20.358551481,1,2
Setup,2023-12-27T15:13:20.358552663,1,1
Setup,2023-12-27T15:13:20.358554136,1,2
Blocked,2023-12-27T15:13:20.358555308,1,0
Blocked,2023-12-27T15:13:20.358556140,1,0
Production,2023-12-27T15:13:20.358557382,1,2
Production,2023-12-27T15:13:20.358573392,1,1
Production,2023-12-27T15:13:20.358574454,1,2
Production,2023-12-27T15:13:20.358575977,1,2
Production,2023-12-27T15:13:20.358577159,1,2
Production,2023-12-27T15:13:20.358578582,1,1
Production,2023-12-27T15:13:20.358580065,1,1
Production,2023-12-27T15:13:20.358581107,1,1
Setup,2023-12-27T15:13:20.358582359,1,2
Setup,2023-12-27T15:13:20.358598480,1,1
Setup,2023-12-27T15:13:20.358599552,1,1
Setup,2023-12-27T15:13:20.358601064,1,2
Production,2023-12-27T15:13:20.358602387,1,2
Production,2023-12-27T15:13:20.358603599,1,2
Production,2023-12-27T15:13:20.358604882,1,2
Production,2023-12-27T15:13:20.358605863,1,2
Production,2023-12-27T15:13:20.358607146,1,1
Production,2023-12-27T15:13:20.358608198,1,2
Production,2023-12-27T15:13:20.358609180,1,2
Production,2023-12-27T15:13:20.358610582,1,2
Production,2023-12-27T15:13:20.358611564,1,1
Production,2023-12-27T15:13:20.358613017,1,2
Setup,2023-12-27T15:13:20.358629348,1,2
Setup,2023-12-27T15:13:20.358630420,1,1
Setup,2023-12-27T15:13:20.358631452,1,1
Setup,2023-12-27T15:13:20.358632995,1,1
Setup,2023-12-27T15:13:20.358633986,1,2
Setup,2023-12-27T15:13:20.358635639,1,2
Setup,2023-12-27T15:13:20.358636651,1,1
Setup,2023-12-27T15:13:20.358638184,1,1
Setup,2023-12-27T15:13:20.358639166,1,2
Setup,2023-12-27T15:13:20.358640589,1,1
Blocked,2023-12-27T15:13:20.358641681,1,0
Blocked,2023-12-27T15:13:20.358642542,1,0
Setup,2023-12-27T15:13:20.358643755,1,2
Setup,2023-12-27T15:13:20.358659755,1,1
Setup,2023-12-27T15:13:20.358660837,1,2
Setup,2023-12-27T15:13:20.358662390,1,2
Setup,2023-12-27T15:13:20.358663442,1,2
Setup,2023-12-27T15:13:20.358664884,1,1
Setup,2023-12-27T15:13:20.358666097,1,1
Setup,2023-12-27T15:13:20.358667119,1,2
Setup,2023-12-27T15:13:20.358668070,1,2
Setup,2023-12-27T15:13:20.358669493,1,2
Setup,2023-12-27T15:13:20.358670425,1,1
Setup,2023-12-27T15:13:20.358671898,1,1
Setup,2023-12-27T15:13:20.358673040,1,2
Setup,2023-12-27T15:13:20.358674452,1,1
Production,2023-12-27T15:13:20.358675635,1,1
Production,2023-12-27T15:13:20.358676617,1,2
Production,2023-12-27T15:13:20.358677538,1,2
Production,2023-12-27T15:13:20.358694029,1,2
Production,2023-12-27T15:13:20.358695121,1,1
Production,2023-12-27T15:13:20.358696754,1,1
Production,2023-12-27T15:13:20.358697766,1,2
Production,2023-12-27T15:13:20.358699189,1,2
Production,2023-12-27T15:13:20.358700131,1,1
Production,2023-12-27T15:13:20.358701644,1,1
Production,2023-12-27T15:13:20.358702636,1,2
Production,2023-12-27T15:13:20.358704038,1,1
Production,2023-12-27T15:13:20.358705321,1,1
Production,2023-12-27T15:13:20.358706613,1,1
Production,2023-12-27T15:13:20.358707885,1,1
Production,2023-12-27T15:13:20.358708857,1,2
Production,2023-12-27T15:13:20.358724667,1,2
Production,2023-12-27T15:13:20.358726160,1,1
Blocked,2023-12-27T15:13:20.358727292,1,0
Blocked,2023-12-27T15:13:20.358728204,1,0
Blocked,2023-12-27T15:13:20.358729286,1,0
Blocked,2023-12-27T15:13:20.358730117,1,0
Setup,2023-12-27T15:13:20.358731229,1,2
Setup,2023-12-27T15:13:20.358732251,1,1
Setup,2023-12-27T15:13:20.358733273,1,2
Setup,2023-12-27T15:13:20.358735046,1,1
Production,2023-12-27T15:13:20.358736369,1,2
Production,2023-12-27T15:13:20.358737441,1,1
Production,2023-12-27T15:13:20.358738533,1,2
Production,2023-12-27T15:13:20.358739956,1,2
Production,2023-12-27T15:13:20.358740897,1,1
Production,2023-12-27T15:13:20.358757148,1,2
Setup,2023-12-27T15:13:20.358758601,1,1
Setup,2023-12-27T15:13:20.358759613,1,1
Setup,2023-12-27T15:13:20.358760815,1,2
Setup,2023-12-27T15:13:20.358761907,1,2
Blocked,2023-12-27T15:13:20.358763039,1,0
Blocked,2023-12-27T15:13:20.358763881,1,0
Setup,2023-12-27T15:13:20.358765123,1,1
Setup,2023-12-27T15:13:20.358766145,1,1
Setup,2023-12-27T15:13:20.358767347,1,2
Setup,2023-12-27T15:13:20.358768509,1,1
Setup,2023-12-27T15:13:20.358769682,1,1
Setup,2023-12-27T15:13:20.358785972,1,1
Setup,2023-12-27T15:13:20.358787004,1,2
Setup,2023-12-27T15:13:20.358788507,1,1
Production,2023-12-27T15:13:20.358789729,1,1
Production,2023-12-27T15:13:20.358790851,1,2
Production,2023-12-27T15:13:20.358791813,1,1
Production,2023-12-27T15:13:20.358793266,1,1
Production,2023-12-27T15:13:20.358794218,1,1
Production,2023-12-27T15:13:20.358795691,1,2
Production,2023-12-27T15:13:20.358796943,1,2
Production,2023-12-27T15:13:20.358797895,1,2
Setup,2023-12-27T15:13:20.358799077,1,2
Setup,2023-12-27T15:13:20.358800049,1,1
Setup,2023-12-27T15:13:20.358801021,1,2
Setup,2023-12-27T15:13:20.358817421,1,2
Setup,2023-12-27T15:13:20.358818503,1,2
Setup,2023-12-27T15:13:20.358820086,1,1
Production,2023-12-27T15:13:20.358821289,1,2
Production,2023-12-27T15:13:20.358822341,1,1
Production,2023-12-27T15:13:20.358823323,1,1
Production,2023-12-27T15:13:20.358824785,1,1
Production,2023-12-27T15:13:20.358825757,1,2
Production,2023-12-27T15:13:20.358827270,1,2
Production,2023-12-27T15:13:20.358828262,1,2
Production,2023-12-27T15:13:20.358829935,1,2
Production,2023-12-27T15:13:20.358830947,1,1
Production,2023-12-27T15:13:20.358832370,1,1
Production,2023-12-27T15:13:20.358848219,1,2
Production,2023-12-27T15:13:20.358852117,1,1
Blocked,2023-12-27T15:13:20.358853219,1,0
Blocked,2023-12-27T15:13:20.358854060,1,0
Production,2023-12-27T15:13:20.358855293,1,2
Production,2023-12-27T15:13:20.358856305,1,1
Production,2023-12-27T15:13:20.358857286,1,1
Production,2023-12-27T15:13:20.358858809,1,2
Production,2023-12-27T15:13:20.358860042,1,1
Production,2023-12-27T15:13:20.358861094,1,2
Production,2023-12-27T15:13:20.358862085,1,1
Production,2023-12-27T15:13:20.358863518,1,2
Setup,2023-12-27T15:13:20.358864801,1,2
Setup,2023-12-27T15:13:20.358880540,1,1
Setup,2023-12-27T15:13:20.358881622,1,2
Setup,2023-12-27T15:13:20.358883145,1,2
Setup,2023-12-27T15:13:20.358884137,1,2
Setup,2023-12-27T15:13:20.358885630,1,2
Setup,2023-12-27T15:13:20.358886581,1,1
Setup,2023-12-27T15:13:20.358888054,1,2
Setup,2023-12-27T15:13:20.358889357,1,1
Setup,2023-12-27T15:13:20.358890379,1,1
Production,2023-12-27T15:13:20.358891551,1,2
Production,2023-12-27T15:13:20.358892543,1,1
Production,2023-12-27T15:13:20.358893555,1,1
Production,2023-12-27T15:13:20.358895108,1,1
Production,2023-12-27T15:13:20.358896149,1,2
Production,2023-12-27T15:13:20.358897542,1,1
Blocked,2023-12-27T15:13:20.358898634,1,0
Blocked,2023-12-27T15:13:20.358899426,1,0
Production,2023-12-27T15:13:20.358915456,1,1
Production,2023-12-27T15:13:20.358916668,1,2
Production,2023-12-27T15:13:20.358917650,1,1
Production,2023-12-27T15:13:20.358919113,1,1
Production,2023-12-27T15:13:20.358920145,1,2
Production,2023-12-27T15:13:20.358921577,1,1
Setup,2023-12-27T15:13:20.358922780,1,2
Setup,2023-12-27T15:13:20.358923751,1,1
Setup,2023-12-27T15:13:20.358924763,1,2
Setup,2023-12-27T15:13:20.358926256,1,1
Setup,2023-12-27T15:13:20.358927579,1,2
Setup,2023-12-27T15:13:20.358928550,1,2
Production,2023-12-27T15:13:20.358929733,1,1
Production,2023-12-27T15:13:20.358930855,1,2
Production,2023-12-27T15:13:20.358931827,1,1
Production,2023-12-27T15:13:20.358948157,1,1
Production,2023-12-27T15:13:20.358949149,1,2
Production,2023-12-27T15:13:20.358950662,1,1
Setup,2023-12-27T15:13:20.358951854,1,1
Setup,2023-12-27T15:13:20.358952946,1,1
Setup,2023-12-27T15:13:20.358954209,1,2
Setup,2023-12-27T15:13:20.358955231,1,1
Setup,2023-12-27T15:13:20.358956243,1,2
Setup,2023-12-27T15:13:20.358957715,1,2
Setup,2023-12-27T15:13:20.358958677,1,2
Setup,2023-12-27T15:13:20.358960160,1,1
Production,2023-12-27T15:13:20.358961362,1,2
Production,2023-12-27T15:13:20.358962344,1,1
Production,2023-12-27T15:13:20.358963286,1,2
Production,2023-12-27T15:13:20.358964779,1,1
Setup,2023-12-27T15:13:20.358980699,1,2
Setup,2023-12-27T15:13:20.358981791,1,1
Setup,2023-12-27T15:13:20.358982762,1,2
Setup,2023-12-27T15:13:20.358984215,1,1
Setup,2023-12-27T15:13:20.358985548,1,1
Setup,2023-12-27T15:13:20.358986600,1,2
Setup,2023-12-27T15:13:20.358987612,1,2
Setup,2023-12-27T15:13:20.358989084,1,1
Production,2023-12-27T15:13:20.358990347,1,2
Production,2023-12-27T15:13:20.358991318,1,2
Production,2023-12-27T15:13:20.358992541,1,2
Production,2023-12-27T15:13:20.358993543,1,1
Production,2023-12-27T15:13:20.358994555,1,1
Production,2023-12-27T15:13:20.358995967,1,2
Production,2023-12-27T15:13:20.358997159,1,1
Production,2023-12-27T15:13:20.359012929,1,2
Production,2023-12-27T15:13:20.359013921,1,1
Production,2023-12-27T15:13:20.359015674,1,2
Production,2023-12-27T15:13:20.359016887,1,2
Production,2023-12-27T15:13:20.359017898,1,1
Production,2023-12-27T15:13:20.359019121,1,2
Production,2023-12-27T15:13:20.359020724,1,2
Production,2023-12-27T15:13:20.359021716,1,1
Production,2023-12-27T15:13:20.359038117,1,1
Production,2023-12-27T15:13:20.359039179,1,2
Production,2023-12-27T15:13:20.359040731,1,1
Blocked,2023-12-27T15:13:20.359041864,1,0
Blocked,2023-12-27T15:13:20.359042695,1,0
Setup,2023-12-27T15:13:20.359043988,1,1
Setup,2023-12-27T15:13:20.359045019,1,2
Setup,2023-12-27T15:13:20.359046282,1,2
Setup,2023-12-27T15:13:20.359047775,1,2
Setup,2023-12-27T15:13:20.359049037,1,1
Setup,2023-12-27T15:13:20.359050470,1,1
Setup,2023-12-27T15:13:20.359066450,1,1
Setup,2023-12-27T15:13:20.359068163,1,1
Setup,2023-12-27T15:13:20.359069355,1,2
Setup,2023-12-27T15:13:20.359070848,1,1
Production,2023-12-27T15:13:20.359072361,1,1
Production,2023-12-27T15:13:20.359073453,1,2
Production,2023-12-27T15:13:20.359074435,1,1
Production,2023-12-27T15:13:20.359075978,1,2
Blocked,2023-12-27T15:13:20.359077060,1,0
Blocked,2023-12-27T15:13:20.359077861,1,0
Blocked,2023-12-27T15:13:20.359093731,1,0
Blocked,2023-12-27T15:13:20.359094553,1,0
Setup,2023-12-27T15:13:20.359095845,1,2
Setup,2023-12-27T15:13:20.359097178,1,1
Setup,2023-12-27T15:13:20.359098250,1,2
Setup,2023-12-27T15:13:20.359099823,1,1
Setup,2023-12-27T15:13:20.359100985,1,2
Setup,2023-12-27T15:13:20.359102057,1,2
Setup,2023-12-27T15:13:20.359103289,1,2
Setup,2023-12-27T15:13:20.359104351,1,2
Blocked,2023-12-27T15:13:20.359105433,1,0
Blocked,2023-12-27T15:13:20.359106245,1,0
Production,2023-12-27T15:13:20.359122776,1,1
Production,2023-12-27T15:13:20.359123928,1,1
Setup,2023-12-27T15:13:20.359125331,1,2
Setup,2023-12-27T15:13:20.359126433,1,1
Setup,2023-12-27T15:13:20.359127565,1,1
Setup,2023-12-27T15:13:20.359129098,1,1
Setup,2023-12-27T15:13:20.359130120,1,2
Setup,2023-12-27T15:13:20.359131582,1,1
Blocked,2023-12-27T15:13:20.359132694,1,0
Blocked,2023-12-27T15:13:20.359133536,1,0
Blocked,2023-12-27T15:13:20.359134638,1,0
Blocked,2023-12-27T15:13:20.359135420,1,0
Blocked,2023-12-27T15:13:20.359138585,1,0
Blocked,2023-12-27T15:13:20.359139397,1,0
Blocked,2023-12-27T15:13:20.359140469,1,0
Blocked,2023-12-27T15:13:20.359141261,1,0
Setup,2023-12-27T15:13:20.359157501,1,2
Setup,2023-12-27T15:13:20.359158553,1,1
Setup,2023-12-27T15:13:20.359159936,1,1
Setup,2023-12-27T15:13:20.359161428,1,1
Setup,2023-12-27T15:13:20.359162430,1,2
Setup,2023-12-27T15:13:20.359163993,1,2
Setup,2023-12-27T15:13:20.359164955,1,1
Setup,2023-12-27T15:13:20.359166378,1,1
Setup,2023-12-27T15:13:20.359167410,1,2
Setup,2023-12-27T15:13:20.359168903,1,2
Setup,2023-12-27T15:13:20.359169874,1,2
Setup,2023-12-27T15:13:20.359171347,1,2
Setup,2023-12-27T15:13:20.359172279,1,1
Setup,2023-12-27T15:13:20.359188680,1,2
Blocked,2023-12-27T15:13:20.359189882,1,0
Blocked,2023-12-27T15:13:20.359190693,1,0
Blocked,2023-12-27T15:13:20.359191745,1,0
Blocked,2023-12-27T15:13:20.359192547,1,0
Production,2023-12-27T15:13:20.359193739,1,2
Production,2023-12-27T15:13:20.359194771,1,2
Blocked,2023-12-27T15:13:20.359195843,1,0
Blocked,2023-12-27T15:13:20.359196625,1,0
Blocked,2023-12-27T15:13:20.359197667,1,0
Blocked,2023-12-27T15:13:20.359198428,1,0
Blocked,2023-12-27T15:13:20.359199460,1,0
Blocked,2023-12-27T15:13:20.359200231,1,0
Blocked,2023-12-27T15:13:20.359201253,1,0
Blocked,2023-12-27T15:13:20.359202055,1,0
Setup,2023-12-27T15:13:20.359203217,1,1
Setup,2023-12-27T15:13:20.359204409,1,1
Production,2023-12-27T15:13:20.359205582,1,1
Production,2023-12-27T15:13:20.359206654,1,2
Production,2023-12-27T15:13:20.359207615,1,2
Production,2023-12-27T15:13:20.359209128,1,1
Setup,2023-12-27T15:13:20.359210411,1,1
Setup,2023-12-27T15:13:20.359211433,1,1
Production,2023-12-27T15:13:20.359227583,1,2
Production,2023-12-27T15:13:20.359228755,1,1
Production,2023-12-27T15:13:20.359229767,1,2
Production,2023-12-27T15:13:20.359231260,1,2
Production,2023-12-27T15:13:20.359232232,1,2
Production,2023-12-27T15:13:20.359233614,1,1
Setup,2023-12-27T15:13:20.359234847,1,1
Setup,2023-12-27T15:13:20.359235818,1,2
Setup,2023-12-27T15:13:20.359236760,1,2
Setup,2023-12-27T15:13:20.359238233,1,1
Setup,2023-12-27T15:13:20.359239565,1,2
Setup,2023-12-27T15:13:20.359240577,1,1
Setup,2023-12-27T15:13:20.359256587,1,2
Setup,2023-12-27T15:13:20.359258110,1,2
Setup,2023-12-27T15:13:20.359259082,1,1
Setup,2023-12-27T15:13:20.359260565,1,2
Production,2023-12-27T15:13:20.359261827,1,1
Production,2023-12-27T15:13:20.359262929,1,1
Setup,2023-12-27T15:13:20.359264132,1,2
Setup,2023-12-27T15:13:20.359265174,1,2
Production,2023-12-27T15:13:20.359266476,1,2
Production,2023-12-27T15:13:20.359267658,1,2
Blocked,2023-12-27T15:13:20.359268760,1,0
Blocked,2023-12-27T15:13:20.359269572,1,0
Setup,2023-12-27T15:13:20.359270794,1,2
Setup,2023-12-27T15:13:20.359286604,1,1
Setup,2023-12-27T15:13:20.359287746,1,2
Setup,2023-12-27T15:13:20.359289249,1,2
Setup,2023-12-27T15:13:20.359290241,1,2
Setup,2023-12-27T15:13:20.359291784,1,2
Setup,2023-12-27T15:13:20.359292816,1,2
Setup,2023-12-27T15:13:20.359294439,1,1
Production,2023-12-27T15:13:20.359295671,1,1
Production,2023-12-27T15:13:20.359296663,1,1
Setup,2023-12-27T15:13:20.359297835,1,1
Setup,2023-12-27T15:13:20.359298837,1,2
Setup,2023-12-27T15:13:20.359299979,1,1
Setup,2023-12-27T15:13:20.359316089,1,1
Setup,2023-12-27T15:13:20.359317191,1,1
Setup,2023-12-27T15:13:20.359318664,1,2
Production,2023-12-27T15:13:20.359319917,1,2
Production,2023-12-27T15:13:20.359320938,1,1
Production,2023-12-27T15:13:20.359321970,1,1
Production,2023-12-27T15:13:20.359323423,1,2
Blocked,2023-12-27T15:13:20.359324475,1,0
Blocked,2023-12-27T15:13:20.359325317,1,0
Production,2023-12-27T15:13:20.359326469,1,2
Production,2023-12-27T15:13:20.359327471,1,1
Production,2023-12-27T15:13:20.359328593,1,1
Production,2023-12-27T15:13:20.359330006,1,2
Setup,2023-12-27T15:13:20.359331278,1,2
Setup,2023-12-27T15:13:20.359332300,1,1
Setup,2023-12-27T15:13:20.359333332,1,1
Setup,2023-12-27T15:13:20.359334744,1,2
Production,2023-12-27T15:13:20.359351205,1,2
Production,2023-12-27T15:13:20.359352428,1,2
Setup,2023-12-27T15:13:20.359353730,1,1
Setup,2023-12-27T15:13:20.359354922,1,1
Setup,2023-12-27T15:13:20.359356115,1,2
Setup,2023-12-27T15:13:20.359357247,1,2
Blocked,2023-12-27T15:13:20.359358319,1,0
Blocked,2023-12-27T15:13:20.359359130,1,0
Production,2023-12-27T15:13:20.359360363,1,1
Production,2023-12-27T15:13:20.359376172,1,1
Production,2023-12-27T15:13:20.359377465,1,2
Production,2023-12-27T15:13:20.359378467,1,1
Production,2023-12-27T15:13:20.359379499,1,1
Production,2023-12-27T15:13:20.359380981,1,1
Production,2023-12-27T15:13:20.359382154,1,2
Production,2023-12-27T15:13:20.359383616,1,1
Setup,2023-12-27T15:13:20.359384799,1,2
Setup,2023-12-27T15:13:20.359385891,1,1
Setup,2023-12-27T15:13:20.359386872,1,1
Setup,2023-12-27T15:13:20.359388365,1,1
Setup,2023-12-27T15:13:20.359389397,1,1
Setup,2023-12-27T15:13:20.359390780,1,2
Setup,2023-12-27T15:13:20.359392072,1,2
Setup,2023-12-27T15:13:20.359407782,1,2
Setup,2023-12-27T15:13:20.359409074,1,2
Setup,2023-12-27T15:13:20.359410076,1,2
Production,2023-12-27T15:13:20.359411318,1,1
Production,2023-12-27T15:13:20.359412330,1,2
Production,2023-12-27T15:13:20.359413523,1,2
Production,2023-12-27T15:13:20.359415136,1,1
Blocked,2023-12-27T15:13:20.359416238,1,0
Blocked,2023-12-27T15:13:20.359417089,1,0
Blocked,2023-12-27T15:13:20.359418171,1,0
Blocked,2023-12-27T15:13:20.359418953,1,0
Setup,2023-12-27T15:13:20.359422329,1,1
Setup,2023-12-27T15:13:20.359423341,1,2
Setup,2023-12-27T15:13:20.359424323,1,2
Setup,2023-12-27T15:13:20.359425816,1,2
Setup,2023-12-27T15:13:20.359441666,1,1
Setup,2023-12-27T15:13:20.359443228,1,1
Setup,2023-12-27T15:13:20.359444220,1,1
Setup,2023-12-27T15:13:20.359445723,1,2
Blocked,2023-12-27T15:13:20.359446875,1,0
Blocked,2023-12-27T15:13:20.359447687,1,0
Production,2023-12-27T15:13:20.359448959,1,2
Production,2023-12-27T15:13:20.359449981,1,2
Production,2023-12-27T15:13:20.359451163,1,2
Production,2023-12-27T15:13:20.359452195,1,2
Blocked,2023-12-27T15:13:20.359453277,1,0
Blocked,2023-12-27T15:13:20.359454079,1,0
Production,2023-12-27T15:13:20.359455301,1,1
Production,2023-12-27T15:13:20.359456343,1,2
Production,2023-12-27T15:13:20.359457445,1,1
Production,2023-12-27T15:13:20.359473996,1,1
Production,2023-12-27T15:13:20.359475108,1,2
Production,2023-12-27T15:13:20.359476681,1,2
Production,2023-12-27T15:13:20.359477743,1,1
Production,2023-12-27T15:13:20.359479246,1,1
Production,2023-12-27T15:13:20.359480208,1,1
Production,2023-12-27T15:13:20.359481811,1,2
Blocked,2023-12-27T15:13:20.359482943,1,0
Blocked,2023-12-27T15:13:20.359483785,1,0
Production,2023-12-27T15:13:20.359485137,1,1
Production,2023-12-27T15:13:20.359486279,1,2
Production,2023-12-27T15:13:20.359487271,1,1
Production,2023-12-27T15:13:20.359503442,1,1
Production,2023-12-27T15:13:20.359504494,1,1
Production,2023-12-27T15:13:20.359506037,1,1
Production,2023-12-27T15:13:20.359507018,1,2
Production,2023-12-27T15:13:20.359508662,1,1
Blocked,2023-12-27T15:13:20.359514072,1,0
Blocked,2023-12-27T15:13:20.359514913,1,0
Setup,2023-12-27T15:13:20.359516106,1,2
Setup,2023-12-27T15:13:20.359517127,1,1
Setup,2023-12-27T15:13:20.359518129,1,1
Setup,2023-12-27T15:13:20.359519622,1,2
Production,2023-12-27T15:13:20.359520915,1,1
Production,2023-12-27T15:13:20.359521927,1,1
Production,2023-12-27T15:13:20.359538347,1,2
Production,2023-12-27T15:13:20.359539520,1,1
Production,2023-12-27T15:13:20.359540672,1,2
Production,2023-12-27T15:13:20.359542235,1,2
Production,2023-12-27T15:13:20.359543267,1,1
Production,2023-12-27T15:13:20.359544709,1,2
Setup,2023-12-27T15:13:20.359545972,1,2
Setup,2023-12-27T15:13:20.359546944,1,1
Setup,2023-12-27T15:13:20.359547915,1,2
Setup,2023-12-27T15:13:20.359549559,1,1
Setup,2023-12-27T15:13:20.359550891,1,1
Setup,2023-12-27T15:13:20.359551903,1,2
Setup,2023-12-27T15:13:20.359567622,1,1
Setup,2023-12-27T15:13:20.359569165,1,1
Setup,2023-12-27T15:13:20.359570157,1,1
Setup,2023-12-27T15:13:20.359571760,1,1
Setup,2023-12-27T15:13:20.359572732,1,1
Setup,2023-12-27T15:13:20.359574235,1,2
Setup,2023-12-27T15:13:20.359575487,1,2
Setup,2023-12-27T15:13:20.359576509,1,2
Blocked,2023-12-27T15:13:20.359577591,1,0
Blocked,2023-12-27T15:13:20.359578383,1,0
Production,2023-12-27T15:13:20.359579926,1,2
